id,ret
351,"""The base station has a paging/registration button: press it to find handsets, or press and hold to enter registration mode. <PIC> The XL495 base station shares the same button function. <PIC> It also includes a speaker. The base station connects to the power adapter and line cord to operate. Place it in an accessible location near a socket-outlet."", [""Manual22_18"", ""Manual22_19""]"
352,"""Connect the power adapter to the DC input jack at the bottom of the base station, then plug the other end into the wall power socket. <PIC> Next, connect each end of the line cord to the telephone socket at the bottom of the base station and the telephone socket on the wall. <PIC> Note: if you use DSL internet service through your phone line, install a DSL filter between the line cord and the wall socket to avoid interference."", [""Manual22_22"", ""Manual22_23""]"
353,"""The batteries are pre-installed in the handset. Pull the battery tape off from the battery door before charging. <PIC> To connect the base station, plug each end of the power adapter into the DC input jack at the bottom of the base station and the wall power socket. <PIC> Then connect each end of the line cord to the telephone socket at the bottom of the base station and the telephone socket on the wall. Place the handset on the base station to charge. When placed correctly, you will hear a docking tone confirming proper contact."", [""Manual22_23"", ""Manual22_22""]"
354,"I'm sorry, based on the available product information, no specific instructions on how to check the landline battery level have been found. It is recommended that you contact the product dealer or customer service hotline for accurate guidance."
355,"""Searching status means the handset is trying to locate and connect to the base station but hasn't established a link yet. During this state, you cannot make or receive calls. To fix it: move the handset closer to the base station, as it may be out of range. <PIC> Make sure the base station is powered on and properly connected. If the handset battery is low, charge it first — a weak battery can also cause connection issues. If the problem persists, disconnect power from both the handset and base station, wait 1 minute, then reconnect."", [""Manual22_31""]"
356,"""The LED indicator on the base station shows different statuses depending on its behavior. <PIC> Below is a detailed breakdown of what each LED behavior means on the base station. <PIC>"", [""Manual22_45"", ""Manual22_46""]"
358,"""Lower the roll bar only when absolutely necessary. There is no rollover protection when it is in the down position, so do not wear the seat belt in this state. Steps to lower the roll bar: Remove the hairpin cotters and pull out the 2 pins. <PIC> Lower the roll bar to the down position — note there are 2 available down positions. Reinstall the 2 pins and secure them with the hairpin cotters. After passing the low-clearance area, raise the roll bar again as soon as possible. Always check for overhead clearances such as branches, doorways, and electrical wires before driving under any objects."", [""Manual23_32""]"
359,"""The rear-shock assemblies adjustment applies to machines with a suspension system only. The suspension system has slots with detent positions for reference, but you can position the shock assemblies anywhere in the slot, not just at the detent positions. <PIC> Moving the assemblies toward the firmest position gives a stiffer ride, while moving them toward the softest position gives a smoother, more comfortable ride. <PIC> Always ensure the left and right rear-shock assemblies are adjusted to the same positions."", [""Manual23_37"", ""Manual23_36""]"
360,"""To adjust the height of cut on a machine with an electric deck lift, first push up on the deck-lift switch to raise the deck. <PIC> Then select the desired hole in the height-of-cut bracket and insert the pin to set your preferred cutting height. <PIC>"", [""Manual23_55"", ""Manual23_56""]"
361,"The retrieved manual content does not contain specific instructions for loading a lawn mower onto a trailer or transport vehicle. However, the manual does mention closing the fuel-shutoff valve before transporting the machine, and ensuring the mower deck is in the transport lock position by pushing the deck-lift pedal fully forward. For safe transport, disengage the mower deck (PTO off), turn off the engine and remove the key, close the fuel-shutoff valve, and lock the mower deck in the transport position."
362,"""To unload a lawn mower, first close the fuel-shutoff valve before transport. <PIC> When transporting, push the deck-lift pedal fully forward to lock the mower deck in the TRANSPORT position. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operator's position. Make sure the parking brake is engaged. Allow the machine to cool before handling."", [""Manual23_60""]"
363,"""Start the engine and let it run for 5 minutes to warm the oil. Park the machine so the drain side is slightly lower to ensure complete drainage. Disengage the PTO and engage the parking brake. Shut off the engine, remove the key, and wait for all moving parts to stop. Clean the area around the oil-fill cap and dipstick before removing it. <PIC> Drain the oil from the engine. <PIC> Dispose of used oil at a recycling center. Slowly pour approximately 80% of the specified oil into the filler tube, then slowly add more to reach the Full mark. <PIC> Start the engine and drive to a flat area, then check the oil level again."", [""Manual23_85"", ""Manual23_86"", ""Manual23_87""]"
364,"""Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking brake. Shut off the engine, remove the key, and wait for all moving parts to stop. Release the latches on the air cleaner and pull the air-inlet cover off the air-cleaner body. Gently slide the primary filter out of the air-cleaner body, avoiding knocking it against the sides. <PIC> Remove the safety (inner) filter only if you intend to replace it — never attempt to clean it. If the safety filter is dirty, both the safety and primary filters must be replaced."", [""Manual23_51""]"
366,"""Press Control Set-Up to access default settings. You can adjust the following options: beep sound (on/off), clock format, display speed, and defrost weight unit (Lbs/Kg). <PIC> To change a setting, press Control Set-Up, use the number pads to select the option you want, then press Start to confirm. For example, to switch defrost weight from Lbs to Kg, press Control Set-Up, select the defrost weight option, choose Kg, then press Start. <PIC>"", [""Manual24_9"", ""Manual24_10""]"
367,"""To set the Light Time, go to the main menu and select Settings, then press M to enter. Choose Display Settings and press M to open it. <PIC> Select Light Time — you can choose from 5 Seconds, 10 Seconds, 15 Seconds, 20 Seconds, 30 Seconds, or Always On. Pick your preferred option and press M to confirm."", [""eReader_01""]"
368,"""Favorite Recipe lets you save one cooking instruction to memory and recall it quickly. To program: press Favorite Recipe, enter your cook time and power level, then press Favorite Recipe again to save. <PIC> To recall and start cooking: press Favorite Recipe once, then press Start. <PIC>"", [""Manual24_16"", ""Manual24_17""]"
369,"""Reheat uses sensor technology, so you don't need to set times or power levels manually. It has preset power levels for 3 categories: Casserole, Dinner Plate, and Soup/Sauce. <PIC> To reheat, for example a Casserole: press the Reheat button, then select your food category, and press Start. The oven will automatically sense and adjust cooking. When done, you'll hear four beeps and END will display. <PIC>"", [""Manual24_29"", ""Manual24_30""]"
370,"Hello, I'm sorry, but regarding the usage steps for the auto-defrost function and the food weight/type settings, I was unable to find relevant instructions in the existing materials. It is recommended that you refer to the complete user manual included with the product, or contact our after-sales service staff for accurate guidance. We will get back to you as soon as possible!"
371,"""The grease filter should be cleaned at least once a month. To remove it, slide the filter to one side, pull it downward, then push it to the other side so it drops out. <PIC> Wash it in a dishwasher or soak in hot water with mild detergent, then rinse well and shake dry. Do not use ammonia — it will darken the aluminum filter. <PIC> To reinstall, slide the filter into the side slot, then push up and toward the oven center to lock it in place. <PIC> Never operate the oven hood without the filter installed."", [""Manual24_47"", ""Manual24_48"", ""Manual24_49""]"
372,"""Replace the charcoal filter every 6 to 12 months — it cannot be cleaned. First, unplug the oven or turn off power at the main supply. Remove the two middle vent grill mounting screws. <PIC> Tip the grill forward and lift it out. Remove the old filter. <PIC> Slide the new charcoal filter into place at the angle shown. <PIC> Slide the bottom of the grill back in, push the top until it snaps into place, then replace the mounting screws. Restore power and reset the clock."", [""Manual24_50"", ""Manual24_51"", ""Manual24_52""]"
373,"""Here's how to replace your oven light bulb: First, make sure the light switch on the control panel is in the OFF position and the adapter plug is disconnected from the outlet.<PIC> Release the screw securing the light socket.<PIC> Take out the socket and remove the lens.<PIC> Loosen the two screws locking the bulb.<PIC> Pull out the old bulb and replace it with a new one. Bulb specification: Halogen type, 12V. Reverse steps 3 through 1 to reinstall the socket. Note: do not touch the new bulb with bare fingers — skin oils can leave a film that causes it to burn out quickly."", [""Manual19_40"", ""Manual19_41"", ""Manual19_42"", ""Manual19_43""]"
374,"""This motherboard has three PCIe 3.0 x16 slots supporting PCIe 3.0 x16 graphics cards. In single VGA card mode, use the PCIe 3.0 x16_1 slot (gray) for best performance. <PIC> For multi-GPU setups, refer to the slot configuration diagram and ensure sufficient power supply. Connect a chassis fan to CHA_FAN1/2/3 when using multiple graphics cards for better cooling. After installing a card, configure it by updating BIOS settings if needed, assigning an IRQ, and installing the appropriate software drivers."", [""Manual25_31""]"
375,"""The motherboard has one jumper for CPU Over Voltage (3-pin CPU_OV). It lets you set a higher CPU voltage for overclocking. Pin 1-2 is the default CPU voltage setting, and pin 2-3 gives you a higher voltage for overclocking. To configure it, simply move the jumper cap to pins 2-3 for higher voltage, or back to pins 1-2 to restore the default. <PIC>"", [""Manual25_34""]"
376,"""Here's a quick overview of the rear panel connectors: PS/2 Mouse/Keyboard combo port, Display Port, VGA port (15-pin), LAN (RJ-45) Gigabit port <PIC>, Center/Subwoofer port (orange), Rear Speaker Out (black), Line In (light blue), Line Out (lime), and Microphone port (pink). <PIC> For audio configuration in BIOS/software: if you're connecting a front panel HD audio module, go to BIOS > Advanced > Onboard Devices Configuration, and set Front Panel Type to [HD]. For AC'97 modules, set it to [AC97]. The default is [HD]. The rear audio ports support 2, 4.1, 5.1, and 7.1-channel configurations — no additional BIOS changes needed for rear panel audio ports."", [""Manual25_36"", ""Manual25_34""]"
377,"""The motherboard has three onboard LEDs. The Standby Power LED (SB_PWR) lights up when the system is ON, in sleep mode, or soft-off mode — reminding you to shut down and unplug before touching any components. <PIC> The Model Name LEDs are five small LEDs below the printed model name. You can turn them off or change their mode via BIOS: go to Advanced > Onboard Devices Configuration > Model Name LED Lighting, or use the LED Control app in Ai Suite 3. <PIC> The SupremeFX LED lights up in three modes to highlight the audio section. Same controls apply: BIOS path is Advanced > Onboard Devices Configuration > SupremeFX LED Lighting, or use Ai Suite 3. <PIC>"", [""Manual25_54"", ""Manual25_55"", ""Manual25_57""]"
378,"""有三种方式更新BIOS文件： 方式一：使用EZ Update工具（需联网）。在AI Suite 3主菜单中打开EZ Update，可自动检测并更新BIOS版本。<PIC> 方式二：使用BIOS Updater在DOS环境下更新。准备工作：将最新BIOS文件和BIOS Updater保存到FAT32/16格式的U盘中。步骤：插入U盘，开机按F8选择从支持DVD光驱启动，进入FreeDOS后输入 d: 切换到U盘，输入 bupdater /pc /g 启动更新程序。<PIC> 在Files面板选择BIOS文件，按Enter确认，选Yes开始更新。<PIC><PIC> 更新完成后按ESC退出，重启电脑，并在BIOS Exit菜单中加载Load Optimized Defaults。 注意：更新过程中切勿关机或重启，否则会导致系统无法启动。"", [""Manual25_60"", ""Manual25_62"", ""Manual25_63"", ""Manual25_64""]"
379,"""在BIOS界面按 <F11> 或点击对应图标打开 EZ Tuning Wizard。<PIC> 点击 RAID，再点击 Yes 启用RAID，确保硬盘未有现有RAID卷，并连接到Intel SATA接口。可用硬盘列表显示后点击 Next。<PIC> 选择存储类型：Easy Backup（数据备份）或 Super Speed（高速读写），点击 Next。<PIC> Easy Backup 可选 RAID1 或 RAID10（RAID10需4块硬盘）；Super Speed 可选 RAID0 或 RAID5。<PIC> 选好类型后点击 Yes 继续，完成后点击 Yes 退出，再点击 OK 重启系统。"", [""Manual25_71"", ""Manual25_72"", ""Manual25_73"", ""Manual25_74""]"
380,"""Method 1 uses a SATA ODD with a USB device. You need 1 support DVD, 1 OS 7 installation source, 1 SATA ODD, and 1 USB device (ODD or storage, 8 GB or more recommended). Insert the OS 7 installation DVD into a USB ODD, or copy all files from the OS 7 installation DVD to a USB storage device. Connect the USB ODD or USB storage device to your 100 series platform. Insert the support DVD into the SATA ODD. Power on and press F8 during POST to enter the boot screen. Select the USB device as boot device. The USB 3.0 driver loads automatically during installation startup. <PIC> Once the 'Setup is starting...' screen appears, the driver is loaded correctly. <PIC> Follow onscreen instructions to complete the installation."", [""Manual25_87"", ""Manual25_88""]"
381,"""Place nine screws into the holes indicated by circles to secure the motherboard to the chassis. Make sure the edge with external ports faces the rear of the chassis. Do not over tighten the screws, as doing so can damage the motherboard. <PIC>"", [""Manual25_5""]"
382,"""Before installing a CPU, unplug all power cables. Use a grounded wrist strap or touch a grounded metal object to avoid static damage. Hold components by the edges. Ensure the PnP cap is on the socket and contacts are not bent. Only install a CPU designed for the LGA1151 socket — do not use CPUs for LGA1150, LGA1155, or LGA1156 sockets. To install the CPU: follow the illustrated steps in the manual. First, open the CPU socket load lever, then remove the PnP cap. Align the CPU with the socket using the alignment marks, then gently place it in — do not force it. Ensure the CPU is firmly clicked into place before securing. Always use the CPU Installation Tool, holding both sides firmly. Do not bend or damage the tool. Close the load lever to lock the CPU in place. <PIC>"", [""Manual25_11""]"
383,"""This motherboard has four DDR4 DIMM sockets (288-pin). It supports 2 GB, 4 GB, 8 GB, and 16 GB unbuffered non-ECC DDR4 modules. DDR4 is notched differently from DDR/DDR2/DDR3, so only DDR4 modules can be installed. Keep DIMM voltage below 1.65V to protect the CPU. You can check the recommended memory population layout in the diagram below. <PIC> For dual-channel config, install matched modules in the recommended slots. Note that on a 32-bit OS, 4 GB or more installed memory may only show ~3 GB usable — a 64-bit OS is recommended if you need full memory capacity."", [""Manual25_17""]"
384,"""Serial port connector (10-1 pin COM) 是主板上的一个内部接口，用于连接串行（COM）端口模块。使用时，将串行端口模块的排线连接到该接口，再将模块安装到机箱背部的扩展槽开口处。<PIC> 需要注意的是，COM 模块需单独购买，不随主板附带。"", [""Manual25_39""]"
385,"""The TPM connector (14-1 pin TPM) supports a Trusted Platform Module (TPM) system. It securely stores keys, digital certificates, passwords, and data. A TPM system also helps enhance network security, protects digital identities, and ensures platform integrity. <PIC>"", [""Manual25_40""]"
386,"The Thermal sensor connector (2-pin T_SENSOR) is a connector on the motherboard that allows you to connect an external thermal sensor cable. It is used to monitor the temperature of a specific component or area inside the chassis that you want to keep track of. By attaching a thermal sensor to this connector, the system can detect and report the temperature from that location, helping with thermal management and system monitoring."
387,"""For the multi-use pressure cooker, quick release (QR) works like this: press the quick release button down until it clicks and locks into the Vent position. <PIC> A jet of steam will eject through the top of the steam release valve — that's normal. Once pressure is fully released, the float valve drops into the lid. Avoid using QR with fatty, oily, thick, or high-starch foods, or foods that expand when cooked. For the multi-use air fryer lid, there is no quick release function — it does not use pressure. To pause or stop cooking, simply lift the air fryer lid off the cooker base and place it on the protective pad provided. Lifting the lid automatically pauses cooking."", [""Manual30_12""]"
388,"""Regarding the installation of the pressure cooking lid, please carefully inspect the lid and inner pot before use to ensure they are clean and in good condition. Before installing the inner pot, make sure the heating element is clean and dry, then place the inner pot into the cooker body. <PIC> Regarding the setup and use of pressure cooking mode: the cooker offers two pressure levels to choose from. <PIC> Cooking liquid must be water-based, such as broth, stock, or juice. If using condensed or cream-based soup, add water to dilute as directed. The steps are the same as the initial test (water test), this time simply add your ingredients. After cooking is complete, select the appropriate pressure release method as guided by your recipe. Note: never force the lid open when the float valve is up — you must wait until the float valve drops before opening the lid."", [""Manual30_20"", ""Manual30_21""]"
389,"""The float valve is located on the pressure cooking lid and works as a visual pressure indicator. To install it: drop the narrow end of the float valve into the float valve hole on the top of the lid. <PIC> Place one finger on the flat top of the float valve, then turn the lid over. Firmly attach the silicone cap to the bottom of the float valve. <PIC> Once installed, the float valve shows two states: pressurized means it has visibly popped up above the lid surface <PIC>, and depressurized means it has descended flush with the lid. Never operate the cooker without the float valve and silicone cap properly installed, and do not touch the float valve during use."", [""Manual30_36"", ""Manual30_37"", ""Manual30_16""]"
390,"""The anti-block shield is a component on the pressure cooking lid that prevents food particles from entering the steam release pipe, helping regulate pressure safely. It's essential for pressure cooking — never operate the cooker without it installed. <PIC> To remove it for cleaning: grip the lid like a steering wheel and use your thumbs to press firmly against the side of the anti-block shield (pressing towards the side of the lid and up) until it pops off the prongs. <PIC> To reinstall: place it back over the prongs and press down until it snaps into position. <PIC>"", [""Manual30_19"", ""Manual30_34"", ""Manual30_35""]"
391,"""The steam release valve is installed on the steam release pipe. During use, the valve body will fit loosely on the pipe, which is normal.<PIC>Installation is simple: align the steam release valve with the steam release pipe and press down firmly. When installed correctly, the valve body should remain in place without falling off when the lid is turned upside down.<PIC>During use, never block or obstruct the steam release valve in any way. This is an important safety component of the product and must remain unobstructed during pressure cooking."", [""Manual30_32"", ""Manual30_33""]"
392,"""The anti-block shield is located on the underside of the pressure cooking lid, sitting over the steam release pipe. It prevents food particles from blocking the pipe during pressure cooking — it's essential for safe operation, so never cook without it. To remove it: grip the lid like a steering wheel and use your thumbs to press firmly against the side of the anti-block shield (pressing towards the side of the lid and up) until it pops off the prongs. <PIC> To reinstall: place it over the prongs and press down until it snaps into position. <PIC> For cleaning and maintenance, check the anti-block shield before and after each use for any clogging or food debris. Remove it as described above, clean it thoroughly, then snap it back in place before cooking."", [""Manual30_34"", ""Manual30_35""]"
393,"""Here's how to install both parts: To install the float valve, drop the narrow end into the float valve hole on the top of the lid. <PIC> Then place one finger on the flat top of the float valve and turn the lid over. Firmly attach the silicone cap to the bottom of the float valve. <PIC> Make sure both are properly installed before pressure cooking — never operate the cooker without them."", [""Manual30_36"", ""Manual30_37""]"
394,"""The condensation collector installation is the same for both pressure cooker and air fryer modes. Align the grooves on the condensation collector over the tabs on the back of the cooker base, then slide it into place. <PIC> It sits at the back of the cooker base and catches overflow from the condensation rim. Always install it before cooking, then empty and rinse it after each use."", [""Manual30_38""]"
395,"""To install the sealing ring, first wet and soap it — it's much easier that way. Place the sealing ring over the sealing ring rack on the lid, then press it firmly into place all the way around to prevent any puckering. <PIC> When installed correctly, the ring sits snug behind the rack and won't fall out when you turn the lid upside down. Before each use, check the ring for any cuts, stretching, or deformation. Replace it every 12–18 months or sooner if it looks damaged."", [""Manual30_31""]"
396,"""Grip the edge of the silicone and pull the sealing ring out from behind the circular stainless-steel sealing ring rack. <PIC> The sealing ring is easiest to remove when it is wet and soapy. After removal, inspect the steel rack to make sure it is secured, centered, and at an even height all the way around the lid. Do not attempt to repair a deformed sealing ring rack."", [""Manual30_30""]"
397,"""The sealing ring is a silicone ring that fits behind the stainless-steel sealing ring rack on the pressure cooker lid. <PIC> It functions by creating an airtight seal during pressure cooking, preventing steam from escaping and allowing pressure to build inside the pot. Only authorized sealing rings should be used. Always check for cuts, deformation, and correct installation before cooking. Sealing rings stretch over time and should be replaced every 12-18 months, or sooner if stretching, deformation, or damage is noticed. To install, place the sealing ring over the rack and press firmly to prevent puckering. When properly installed, it sits snug behind the rack and will not fall out when the lid is turned over. <PIC>"", [""Manual30_16"", ""Manual30_31""]"
398,"""The steam release valve sits loosely on the steam release pipe on top of the pressure cooking lid. <PIC> Its job is to control whether pressure is held inside or released — it works together with the quick release button, which you press down to trigger venting. When activated, a jet of steam ejects from the top of the valve until pressure is fully released, at which point the float valve drops back into the lid. <PIC> The valve must always be installed before pressure cooking. Never cover or block it, as it is critical for safety. To install, simply place it on the steam release pipe and press down firmly — it sits loosely but stays in place when the lid is turned over."", [""Manual30_15"", ""Manual30_33""]"
399,"""The quick release button controls the steam release valve, which determines whether pressure is released or retained during cooking. <PIC> To use it safely: press the quick release button down until it clicks and locks into the Vent position. When pressed, a jet of steam will eject through the top of the steam release valve — this is completely normal. Keep your hands and face away from the steam vent while venting. Once all pressure is fully released, the float valve will drop down into the lid, indicating it's safe to open. Important: never cover or block the steam release valve in any way, and don't turn the button more than 45°, just let it spring back to its original position after pressing."", [""multi-use_pressure_cooker_and_air_fryer_01""]"
400,"""Natural Release (NR or NPR) means cooking stops gradually. As the temperature inside the cooker drops, the cooker depressurizes on its own over time — no action needed from you. <PIC> Use NR when cooking high-starch foods like soups, stews, chilis, pasta, oatmeal, and congee, or foods that expand during cooking such as beans and grains."", [""Manual30_9""]"
401,"""The vacuum consists of the main robot body with a CLEAN button on top that illuminates during operation, a dust bin that can be removed and emptied, a replaceable filter, and a rechargeable battery pack. It features sensors to detect debris concentration and navigate around obstacles. The robot also works with a Home Base charging dock. Key external components include the CLEAN button, SPOT button, DOCK button, and a battery indicator light. <PIC>"", [""Manual32_0""]"
402,"""The dual mode virtual wall barrier offers two modes: Halo Mode and Virtual Wall Mode. In Halo Mode (switch in the down position), the device creates a circular protective zone approximately 24 inches from its center, preventing the vacuum from bumping into fragile items like a dog bowl or vase, or drifting into unwanted spots like corners or under a desk. <PIC> In Virtual Wall Mode (switch in the up position), the device projects an invisible cone-shaped barrier that blocks openings up to 10 feet wide, acting as a boundary wall to keep the vacuum within a specific area. <PIC> Together, these modes let you customize cleaning zones to match different areas and needs in your home."", [""Manual32_5"", ""Manual32_6""]"
403,"""To detach the bin, press the bin release button to remove it. <PIC> Then open the bin door to empty it. <PIC> To clean the bin, wipe the full bin sensors inside with a clean, dry cloth, <PIC> and also wipe the inner and outer sensor ports on the bin. <PIC> Once done, reinsert the filter with the yellow tab facing up and reassemble the bin back onto the robot until it clicks into place."", [""Manual32_7"", ""Manual32_8"", ""Manual32_13"", ""Manual32_14""]"
404,"""To clean the vacuum cleaner filter, remove the filter by grasping the yellow tab. <PIC> Then shake off debris by tapping the filter against your trash container. <PIC> When reinserting, make sure the yellow tab faces up — the filter door won't close unless the filter is properly reinserted."", [""Manual32_9"", ""Manual32_10""]"
405,"""Remove and empty the bin first. <PIC> Then wipe the sensors on the vacuum with a clean, dry cloth. <PIC> Finally, wipe the inner and outer sensor ports on the bin with a clean, dry cloth. <PIC>"", [""Manual32_8"", ""Manual32_9"", ""Manual32_10""]"
406,"""Sure! Here's how to remove and clean the extractors: To remove the extractors, pinch the yellow extractor frame release tabs, then lift up the extractor frame. <PIC> Pull the extractors out and remove the yellow extractor caps from each one. <PIC> To clean them, remove any hair or debris collected under the caps and around the metal axles, then reinstall the caps. <PIC> Also clear hair and debris from the square and hexagonal plastic pegs on the other side of the extractors. <PIC> Finally, clear the vacuum path as well. <PIC> When reinstalling, match the color and shape of the extractor pegs with the icons on the cleaning head module."", [""Manual32_15"", ""Manual32_16"", ""Manual32_16"", ""Manual32_17"", ""Manual32_18""]"
407,"""To clean the sensors on a vacuum cleaner, use a cloth dampened with water only to clean the camera sensor. Do not use any other cleaning agents or liquids. <PIC> To clean the charging contacts, first disconnect the power supply, then wipe the contacts with a damp cloth."", [""Manual32_0""]"
408,"Place the Home Base in an open, uncluttered area with at least 1.5 feet on each side, at least 4 feet in front of it, and at least 4 feet away from stairs. Keep it at least 8 feet from any virtual wall barriers. Always keep it plugged in and positioned in an area with consistent Wi-Fi coverage so the vacuum can receive information via the app."
409,"""Pull firmly on the front caster wheel to remove it. <PIC> Remove any debris from inside the wheel cavity. Spin the wheel by hand — if rotation is restricted, remove the wheel from its housing and push firmly to remove the axle, then clear any debris or hair wrapped around it. Reinstall all parts when finished and make sure the wheel clicks back into place."", [""Manual32_11""]"
410,"""Use a coin or small screwdriver to remove the screw securing the side brush. <PIC> Remove the brush, clean the brush and the brush post, then reinstall the brush."", [""Manual32_13""]"
411,"""The dual-mode virtual wall barrier keeps the vacuum in areas you want cleaned and out of areas you don't. It has two modes: Virtual Wall Mode (switch up) creates an invisible cone-shaped barrier blocking openings up to 10 feet wide — the barrier widens with distance from the device. <PIC> Halo Mode (switch down) creates a circular protective zone approximately 24 inches from the device's center, preventing the vacuum from bumping into objects like a dog bowl or vase, or entering unwanted spots like corners. <PIC> Under normal use, batteries last 8–10 months. If storing the device long-term, switch it to the Off (middle) position."", [""Manual32_5"", ""Manual32_6""]"
413,"""T-rail安装硬件兼容9/16""、15/16""或1-1/2""规格的T型轨道，使用随附硬件即可完成安装。 安装步骤如下： 参照挂板模板上的虚线，设置卡夹的正确间距。<PIC> 拧紧T型轨道卡夹上的固定螺丝，使用5/64""六角扳手锁紧。<PIC> 将挂板通过标有""G""的孔位连接到T型轨道卡夹上。<PIC> 将T型轨道卡夹旋转后卡入T型轨道，如图所示。安装完成后黑色泡棉垫应略微被压缩。<PIC>"", [""Manual33_11"", ""Manual33_12"", ""Manual33_13"", ""Manual33_14""]"
414,"To power on the camera, turn the power switch to the ON position. The camera will activate and be ready to operate. Note that the camera turns off automatically after 1 minute of non-operation to save battery. To turn it back on, simply press the shutter button."
415,"""刹车拉杆和刹车按钮的配合使用方法如下： 停车或启动发动机前，需要先踩下驻车制动。具体操作是：握紧刹车拉杆，同时按下驻车制动按钮，然后松开刹车拉杆，驻车制动即锁定。<PIC> 要解除驻车制动，只需再次握紧刹车拉杆即可自动释放。<PIC> 注意：启动发动机前务必先设置驻车制动。行驶时请勿保持驻车制动状态，否则会导致制动盘过热，影响制动效果。"", [""Manual34_40"", ""Manual34_41""]"
416,"""Before operating a snowmobile, perform the following pre-use safety checks. Read the Owner's Manual and familiarize yourself with all controls. <PIC> Check throttle, steering, and brake operation — ensure the throttle lever moves freely and returns to idle when released. Apply the parking brake before starting the engine, but never ride with it applied. Check the drive track for damage or misadjustment; do not operate if damage is found. <PIC> Make sure no one is standing behind the machine during inspection or startup, as a broken track or debris can cause injury. Avoid operating after consuming alcohol or drugs. Confirm the machine will only be used on snow or ice, not dirt, sand, rocks, or pavement."", [""snowmobile_01"", ""snowmobile_02""]"
418,"""The V-Belt Holder is a storage compartment on the machine designed to hold a spare V-belt for emergency use. <PIC> To install a spare belt, loosen bolt ① to place the V-belt into the holder, then tighten the bolt securely. Make sure the fuel hose is not pinched during installation. <PIC> The V-belt must be secured firmly in the holder at all times, as a loose belt could contact the hot muffler and get damaged."", [""Manual34_51"", ""Manual34_52""]"
419,"""First, make sure the engine idle speed is adjusted before proceeding. Loosen the adjuster lock nut. <PIC> Turn the adjuster in or out until the proper throttle lever free play is achieved. Then tighten the locknut to secure the adjustment. Note that the locknut is marked ② and the adjuster is marked ③."", [""Manual34_148""]"
420,"""To steer a snowmobile, use 'body English' as the key technique. As you approach a curve, slow down first, then turn the handlebars in the desired direction. At the same time, shift your weight onto the running board on the inside of the turn and lean your upper body into the turn. <PIC> Practice this at slow speeds in a large flat area free of obstacles before attempting tighter or faster turns. Lean more as the turn gets sharper or at higher speeds. If the snowmobile begins to tip while turning, lean further into the turn to regain balance, and if needed, gradually ease off the throttle or steer toward the outside of the turn. On ice or hard-packed snow, steering traction is reduced, so avoid rapid turning and drive slowly and cautiously."", [""Manual34_127""]"
421,"""To turn a snowmobile, slow down as you approach the curve, then turn the handlebars in the desired direction. At the same time, shift your weight onto the running board on the inside of the turn and lean your upper body into the turn. <PIC> Practice this at slow speeds in a large flat area first. If the snowmobile begins to tip while turning, lean more into the turn to regain balance, or gradually release the throttle and steer toward the outside of the turn. Lean more as the turn gets sharper or at higher speeds."", [""Manual34_127""]"
422,"""Riding uphill requires preparation and proper technique. Practice on gentle slopes first before attempting steeper climbs. As you approach a hill, accelerate before starting the climb, then reduce throttle to prevent track slippage. Keep your weight on the uphill side at all times — lean forward on the handlebars, and on steeper inclines, stand on the running boards while leaning forward over the handlebars. <PIC> Slow down as you reach the crest, and be ready for obstacles, sharp drops, or other vehicles on the other side. If you cannot continue up the hill, do not spin the track. Stop the engine, set the parking brake, then pull the rear of the snowmobile around to point it back downhill. Never stand on the downhill side of the machine. Once pointed downhill, restart the engine, release the parking brake, and descend."", [""Manual34_127""]"
423,"""下坡时需将速度控制在最低限度。保持适当油门以使离合器处于接合状态，这样可以利用发动机压缩力辅助减速，防止雪地摩托自由滑行。<PIC> 同时频繁轻踩刹车配合减速。切勿过度制动，否则履带会锁死导致失控。"", [""Manual34_128""]"
424,"""Here are the key safety precautions and techniques for slope crossing: Safety precautions: Only operate on slopes less than 15°. Keep a safe distance of at least twice the machine's width from any drop-offs, ditches, water, or other hazards. <PIC> Avoid starting, stopping, or turning on slopes, and never make sudden speed or direction changes. Do not operate when traction, steering, or stability is in question — wet grass especially reduces traction and braking. Use a walk-behind mower or hand trimmer near drop-offs or on slopes over 15°. <PIC> Techniques and body positioning: Keep the deck lowered to the ground while on slopes — raising it can cause instability. Remove or mark hidden obstacles like holes, rocks, or ruts before operating. Turn slowly and gradually. If using attachments like grass-collection systems, be extra cautious as they affect stability. Always evaluate site conditions before starting, since terrain changes like moisture can quickly affect machine handling."", [""Manual23_40"", ""Manual23_41""]"
425,"""Remove the spark plug periodically to inspect it. Check the coloration on the white porcelain insulator around the center electrode. The ideal color is medium to light tan for a normally ridden machine. <PIC> A very white center electrode porcelain could indicate an intake track air leak or carburetion problem. Do not attempt to diagnose such problems yourself — take the machine to your dealer. Heat and deposits will cause any spark plug to slowly break down and erode over time, so periodic inspection is important. Consult your dealer before switching to a different spark plug type."", [""Manual34_134""]"
