id,ret
328,"""To remove the seat, locate the seat latch or lever at the rear of the watercraft. Lift the rear of the seat upward and slide it back to disengage it from the front mounting hooks, then lift it completely off. <PIC> To install the seat, align the front hooks of the seat with the front mounting points on the hull and press down firmly. Push the rear of the seat down until the latch clicks securely into place. Always ensure the seat is locked before riding. If you are unsure or cannot locate the latch, consult your jetski dealer for assistance."", [""Manual20_90""]"
329,"""To open the hood, push the latch down, then lift the hood up. <PIC> To close the hood, push the hood down to lock it in place. <PIC> Make sure the hood is properly secured before operating the watercraft."", [""Manual20_37"", ""Manual20_38""]"
330,"""There are two types of filler caps: the fuel tank filler cap and the oil tank filler cap. <PIC> For the oil tank filler cap, turn it counterclockwise to remove it. <PIC> The fuel tank filler cap is a separate cap located on the fuel tank. The manual does not describe a specific removal method for the fuel tank filler cap beyond its identification."", [""Manual20_34"", ""Manual20_41""]"
331,
332,"""The jetski has two levers: the throttle lever and the choke lever. The throttle lever is used to accelerate and decelerate the watercraft — squeeze it to speed up, release to slow down. The choke lever is used during cold engine starts to enrich the fuel mixture for easier ignition. <PIC>"", [""Manual20_34""]"
333,"""The QSTS selector is located at the left handlebar grip and is used to adjust the trim angle of the watercraft by changing the jet thrust nozzle angle vertically. <PIC> It has 5 positions: 2 bow down, 1 neutral, and 2 bow up. When operating, reduce engine speed to 3,000 r/min or less before changing positions, squeeze the shift lock lever, turn to the desired position, then release to lock. <PIC> Do not adjust at full throttle as it may damage the QSTS. Neutral suits most conditions. Bow down improves turning and plane performance but reduces fuel economy and top speed. Bow up raises the bow while on plane."", [""Manual20_49"", ""Manual20_51""]"
334,"""The fuel meter helps you check the fuel level while riding. It has eight segments showing how much fuel remains in the tank. Note that readings may vary depending on operating conditions, so use it as a reference. <PIC> When fuel drops to about 13 L (3.4 US gal), the lowest two segments and the fuel warning indicator begin to blink, and the buzzer sounds intermittently. <PIC> The hour meter tracks the total hours the engine has been running since the watercraft was new, making it easy to follow the maintenance schedule. The elapsed time is retained even if the battery is disconnected. If it malfunctions, ""_-_"" will display and the warning light will blink. <PIC>"", [""Manual20_57"", ""Manual20_60"", ""Manual20_58""]"
335,
336,
337,
338,
339,
340,
341,
342,
343,
344,"""Fuel filter: This watercraft uses a one-piece, disposable fuel filter. <PIC> It should be replaced after the initial 10 hours or first month of operation, then every 200 hours or 24 months, or if water is found in the filter. Do not attempt to replace the fuel filter yourself — an incorrectly installed filter can leak gasoline and cause fire or explosion. Have a Yamaha dealer replace it if necessary. Fuel tank: Check the fuel tank <PIC> for leakage or water in the tank. If water is found in the fuel system or if the fuel tank needs to be cleaned, have a Yamaha dealer service the watercraft."", [""Manual20_81"", ""Manual20_82""]"
345,"""Remove the bolts on both sponsons. <PIC> Take off both sponsons and reinstall them in the desired position — make sure both sides are set to the same level. Tighten the bolts to 18 N·m (1.8 kgf·m, 13 ft·lb). <PIC> Up position reduces water resistance, improving straight-ahead acceleration and top speed. Down position gives more ""hook"" for better turning performance. <PIC>"", [""Manual20_83"", ""Manual20_84"", ""Manual20_69""]"
346,"""If weeds or debris clog the jet intake or impeller, cavitation occurs and engine thrust drops. Beach the watercraft immediately and stop the engine. WARNING: Before cleaning, shut off the engine and remove the clip from the engine shut-off switch. Contact with rotating jet pump parts can cause severe injury or death. Cleaning steps: Turn the watercraft on its port (left) side as shown. <PIC> Place a clean cloth or carpet underneath to protect from scratches. Support the bow to prevent handlebar damage. Remove any weeds or debris from around the drive shaft, impeller, pump housing, and jet thrust nozzle. <PIC> If debris cannot be removed, consult your Yamaha dealer. After cleaning, avoid operating in areas with thick weed growth. If unavoidable, alternate between partial and full throttle to prevent clogging."", [""Manual20_85"", ""Manual20_86""]"
347,"""Normal start: attach the safety lanyard to your wrist, turn the main switch to START, and release it immediately after the engine fires. If it fails, wait a few seconds before trying again. Do not crank more than 10 seconds per attempt. <PIC> After flooding/water exposure: if the engine is flooded, do not keep cranking. Wait a few seconds between attempts to preserve the battery. Check that the intake grates are clear of debris — clogged intakes can prevent proper operation. Cold weather start: use the starter lever (choke) in the fully closed position, pull the recoil starter or turn the main switch to START. Once the engine fires, move the choke to the half-open position and warm up until the engine runs smoothly without stalling when the choke is returned to closed. <PIC>"", [""Manual34_117"", ""Manual34_116""]"
348,"""To board a jetski from deep water, swim to the rear of the watercraft and place both hands on the boarding platform, gripping the handlebar with one hand. Pull yourself up onto the platform into a kneeling position, then move forward and sit astride the seat. <PIC> Attach the engine shut-off cord to your wrist and install the clip onto the shut-off switch. Place both hands on the handlebars and feet in the footwells. For boarding with a passenger in deep water, the operator boards first as described above, then attaches the lanyard and starts the engine at idle. <PIC> The passenger then moves to the rear of the watercraft and pulls themselves up onto the platform, kneels, and crawls onto the seat while the watercraft begins to accelerate. <PIC> Both operator and passenger should work together to balance the watercraft during boarding. Once seated, the passenger must have feet on the footwell floor and hold onto the operator before throttle is applied. Note: do not apply throttle until the passenger is fully seated and holding on."", [""Manual40_5"", ""jetski_06"", ""jetski_07""]"
349,
350,"""The maximum load capacity of the watercraft is 160 kg (353 lb). <PIC> This includes the total combined weight of the operator, passenger, and any cargo. The watercraft is designed to carry no more than 2 persons at a time."", [""Manual20_15""]"
351,"""The base station has a paging/registration button: press it to find handsets, or press and hold to enter registration mode. <PIC> The XL495 base station shares the same button function. <PIC> It also includes a speaker. The base station connects to the power adapter and line cord to operate. Place it in an accessible location near a socket-outlet."", [""Manual22_18"", ""Manual22_19""]"
352,"""Connect the power adapter to the DC input jack at the bottom of the base station, then plug the other end into the wall power socket. <PIC> Next, connect each end of the line cord to the telephone socket at the bottom of the base station and the telephone socket on the wall. <PIC> Note: if you use DSL internet service through your phone line, install a DSL filter between the line cord and the wall socket to avoid interference."", [""Manual22_22"", ""Manual22_23""]"
353,
354,
355,"""Searching status means the handset is trying to locate and connect to the base station but hasn't established a link yet. During this state, you cannot make or receive calls. To fix it: move the handset closer to the base station, as it may be out of range. <PIC> Make sure the base station is powered on and properly connected. If the handset battery is low, charge it first — a weak battery can also cause connection issues. If the problem persists, disconnect power from both the handset and base station, wait 1 minute, then reconnect."", [""Manual22_31""]"
356,"""The LED indicator on the base station shows different statuses depending on its behavior. <PIC> Below is a detailed breakdown of what each LED behavior means on the base station. <PIC>"", [""Manual22_45"", ""Manual22_46""]"
357,
358,"""Lower the roll bar only when absolutely necessary. There is no rollover protection when it is in the down position, so do not wear the seat belt in this state. Steps to lower the roll bar: Remove the hairpin cotters and pull out the 2 pins. <PIC> Lower the roll bar to the down position — note there are 2 available down positions. Reinstall the 2 pins and secure them with the hairpin cotters. After passing the low-clearance area, raise the roll bar again as soon as possible. Always check for overhead clearances such as branches, doorways, and electrical wires before driving under any objects."", [""Manual23_32""]"
359,"""The rear-shock assemblies adjustment applies to machines with a suspension system only. The suspension system has slots with detent positions for reference, but you can position the shock assemblies anywhere in the slot, not just at the detent positions. <PIC> Moving the assemblies toward the firmest position gives a stiffer ride, while moving them toward the softest position gives a smoother, more comfortable ride. <PIC> Always ensure the left and right rear-shock assemblies are adjusted to the same positions."", [""Manual23_37"", ""Manual23_36""]"
360,
361,
362,"""To unload a lawn mower, first close the fuel-shutoff valve before transport. <PIC> When transporting, push the deck-lift pedal fully forward to lock the mower deck in the TRANSPORT position. Shut off the engine, remove the key, and wait for all moving parts to stop before leaving the operator's position. Make sure the parking brake is engaged. Allow the machine to cool before handling."", [""Manual23_60""]"
363,"""Start the engine and let it run for 5 minutes to warm the oil. Park the machine so the drain side is slightly lower to ensure complete drainage. Disengage the PTO and engage the parking brake. Shut off the engine, remove the key, and wait for all moving parts to stop. Clean the area around the oil-fill cap and dipstick before removing it. <PIC> Drain the oil from the engine. <PIC> Dispose of used oil at a recycling center. Slowly pour approximately 80% of the specified oil into the filler tube, then slowly add more to reach the Full mark. <PIC> Start the engine and drive to a flat area, then check the oil level again."", [""Manual23_85"", ""Manual23_86"", ""Manual23_87""]"
364,"""Park the machine on a level surface, disengage the blade-control switch (PTO), and engage the parking brake. Shut off the engine, remove the key, and wait for all moving parts to stop. Release the latches on the air cleaner and pull the air-inlet cover off the air-cleaner body. Gently slide the primary filter out of the air-cleaner body, avoiding knocking it against the sides. <PIC> Remove the safety (inner) filter only if you intend to replace it — never attempt to clean it. If the safety filter is dirty, both the safety and primary filters must be replaced."", [""Manual23_51""]"
365,
366,"""Press Control Set-Up to access default settings. You can adjust the following options: beep sound (on/off), clock format, display speed, and defrost weight unit (Lbs/Kg). <PIC> To change a setting, press Control Set-Up, use the number pads to select the option you want, then press Start to confirm. For example, to switch defrost weight from Lbs to Kg, press Control Set-Up, select the defrost weight option, choose Kg, then press Start. <PIC>"", [""Manual24_9"", ""Manual24_10""]"
367,"""To set the Light Timer on your over-the-range microwave, follow the steps shown below. <PIC> The timer lets you program when the cooktop light turns on and off automatically. To cancel the Light Timer while it is running, simply touch the Light HI/LO/Off pad. To reset the on/off times, repeat the original setup steps from the beginning. <PIC>"", [""Manual24_12"", ""Manual24_13""]"
368,
369,"""Use the REHEAT sensor function to heat foods without manually setting times or power levels. It has 3 preset categories: Casserole, Dinner Plate, and Soup/Sauce. Press the REHEAT button, select your food category, then press Start. <PIC> The oven will automatically sense when the food is done. When finished, you'll hear four beeps and END will display. For pizza specifically, use the PIZZA sensor button instead — press it, enter the number of slices, and press Start. <PIC>"", [""Manual24_29"", ""Manual24_24""]"
370,
371,"""The grease filter should be cleaned at least once a month. To remove it, slide the filter to one side, pull it downward, then push it to the other side so it drops out. <PIC> Wash it in a dishwasher or soak in hot water with mild detergent, then rinse well and shake dry. Do not use ammonia — it will darken the aluminum filter. <PIC> To reinstall, slide the filter into the side slot, then push up and toward the oven center to lock it in place. <PIC> Never operate the oven hood without the filter installed."", [""Manual24_47"", ""Manual24_48"", ""Manual24_49""]"
372,"""Replace the charcoal filter every 6 to 12 months — it cannot be cleaned. First, unplug the oven or turn off power at the main supply. Remove the two middle vent grill mounting screws. <PIC> Tip the grill forward and lift it out. Remove the old filter. <PIC> Slide the new charcoal filter into place at the angle shown. <PIC> Slide the bottom of the grill back in, push the top until it snaps into place, then replace the mounting screws. Restore power and reset the clock."", [""Manual24_50"", ""Manual24_51"", ""Manual24_52""]"
373,
374,"""This motherboard has three PCIe 3.0 x16 slots supporting PCIe 3.0 x16 graphics cards. In single VGA card mode, use the PCIe 3.0 x16_1 slot (gray) for best performance. <PIC> For multi-GPU setups, refer to the slot configuration diagram and ensure sufficient power supply. Connect a chassis fan to CHA_FAN1/2/3 when using multiple graphics cards for better cooling. After installing a card, configure it by updating BIOS settings if needed, assigning an IRQ, and installing the appropriate software drivers."", [""Manual25_31""]"
375,"""The motherboard has two jumpers to configure. The first is the Clear RTC RAM jumper, used to erase the CMOS memory and reset system settings — short pins 1-2 for normal operation, and short pins 2-3 to clear the RTC RAM. The second is the CPU Over Voltage jumper (CPU_OV), which sets a higher CPU voltage for overclocking. Insert the jumper to pins 1-2 for default CPU voltage, or to pins 2-3 for higher voltage to enable more overclocking headroom. <PIC> Always power off the system and unplug the power cord before changing any jumper settings."", [""Manual25_34""]"
376,"""The rear panel connectors are pre-configured on the motherboard and align with the rear of the chassis. When installing the motherboard, orient it so the edge with external ports faces the rear of the chassis. <PIC> The rear panel I/O ports are fixed and do not require manual connector setup — they are directly accessible once the board is mounted. For front panel connectors, you connect cables to designated pins on the board: the system power LED uses the 2-pin +PWR_LED- connector, HDD activity LED uses 2-pin +HDD_LED-, the speaker uses 4-pin SPEAKER, the power button uses 2-pin PWR_SW, and the reset button uses 2-pin RESET. For front panel audio, connect the module to the audio connector and set Front Panel Type in BIOS to [HD] for high-definition or [AC97] for AC'97 modules. For additional USB 3.0 ports, connect a USB 3.0 module to the USB 3.0 front panel connector."", [""Manual25_5""]"
377,"""The motherboard has three onboard LEDs. The Standby Power LED (SB_PWR) lights up when the system is ON, in sleep mode, or soft-off mode — reminding you to shut down and unplug before touching any components. <PIC> The Model Name LEDs are five small LEDs below the printed model name. You can turn them off or change their mode via BIOS: go to Advanced > Onboard Devices Configuration > Model Name LED Lighting, or use the LED Control app in Ai Suite 3. <PIC> The SupremeFX LED lights up in three modes to highlight the audio section. Same controls apply: BIOS path is Advanced > Onboard Devices Configuration > SupremeFX LED Lighting, or use Ai Suite 3. <PIC>"", [""Manual25_54"", ""Manual25_55"", ""Manual25_57""]"
378,"""有三种方式更新BIOS文件： 方式一：使用EZ Update工具（需联网）。在AI Suite 3主菜单中打开EZ Update，可自动检测并更新BIOS版本。<PIC> 方式二：使用BIOS Updater在DOS环境下更新。准备工作：将最新BIOS文件和BIOS Updater保存到FAT32/16格式的U盘中。步骤：插入U盘，开机按F8选择从支持DVD光驱启动，进入FreeDOS后输入 d: 切换到U盘，输入 bupdater /pc /g 启动更新程序。<PIC> 在Files面板选择BIOS文件，按Enter确认，选Yes开始更新。<PIC><PIC> 更新完成后按ESC退出，重启电脑，并在BIOS Exit菜单中加载Load Optimized Defaults。 注意：更新过程中切勿关机或重启，否则会导致系统无法启动。"", [""Manual25_60"", ""Manual25_62"", ""Manual25_63"", ""Manual25_64""]"
379,"""在BIOS界面按 <F11> 或点击对应图标打开 EZ Tuning Wizard。<PIC> 点击 RAID，再点击 Yes 启用RAID，确保硬盘未有现有RAID卷，并连接到Intel SATA接口。可用硬盘列表显示后点击 Next。<PIC> 选择存储类型：Easy Backup（数据备份）或 Super Speed（高速读写），点击 Next。<PIC> Easy Backup 可选 RAID1 或 RAID10（RAID10需4块硬盘）；Super Speed 可选 RAID0 或 RAID5。<PIC> 选好类型后点击 Yes 继续，完成后点击 Yes 退出，再点击 OK 重启系统。"", [""Manual25_71"", ""Manual25_72"", ""Manual25_73"", ""Manual25_74""]"
380,"""Method 1 uses a SATA ODD with a USB device. You need 1 support DVD, 1 OS 7 installation source, 1 SATA ODD, and 1 USB device (ODD or storage, 8 GB or more recommended). Insert the OS 7 installation DVD into a USB ODD, or copy all files from the OS 7 installation DVD to a USB storage device. Connect the USB ODD or USB storage device to your 100 series platform. Insert the support DVD into the SATA ODD. Power on and press F8 during POST to enter the boot screen. Select the USB device as boot device. The USB 3.0 driver loads automatically during installation startup. <PIC> Once the 'Setup is starting...' screen appears, the driver is loaded correctly. <PIC> Follow onscreen instructions to complete the installation."", [""Manual25_87"", ""Manual25_88""]"
381,"""Place nine screws into the holes indicated by circles to secure the motherboard to the chassis. Make sure the edge with external ports faces the rear of the chassis. Do not over tighten the screws, as doing so can damage the motherboard. <PIC>"", [""Manual25_5""]"
382,"""Before installing a CPU, unplug all power cables. Use a grounded wrist strap or touch a grounded metal object to avoid static damage. Hold components by the edges. Ensure the PnP cap is on the socket and contacts are not bent. Only install a CPU designed for the LGA1151 socket — do not use CPUs for LGA1150, LGA1155, or LGA1156 sockets. To install the CPU: follow the illustrated steps in the manual. First, open the CPU socket load lever, then remove the PnP cap. Align the CPU with the socket using the alignment marks, then gently place it in — do not force it. Ensure the CPU is firmly clicked into place before securing. Always use the CPU Installation Tool, holding both sides firmly. Do not bend or damage the tool. Close the load lever to lock the CPU in place. <PIC>"", [""Manual25_11""]"
383,"""This motherboard has four DDR4 DIMM sockets (288-pin). It supports 2 GB, 4 GB, 8 GB, and 16 GB unbuffered non-ECC DDR4 modules. DDR4 is notched differently from DDR/DDR2/DDR3, so only DDR4 modules can be installed. Keep DIMM voltage below 1.65V to protect the CPU. You can check the recommended memory population layout in the diagram below. <PIC> For dual-channel config, install matched modules in the recommended slots. Note that on a 32-bit OS, 4 GB or more installed memory may only show ~3 GB usable — a 64-bit OS is recommended if you need full memory capacity."", [""Manual25_17""]"
384,"""Serial port connector (10-1 pin COM) 是主板上的一个内部接口，用于连接串行（COM）端口模块。使用时，将串行端口模块的排线连接到该接口，再将模块安装到机箱背部的扩展槽开口处。<PIC> 需要注意的是，COM 模块需单独购买，不随主板附带。"", [""Manual25_39""]"
385,"""The TPM connector (14-1 pin TPM) supports a Trusted Platform Module (TPM) system. It securely stores keys, digital certificates, passwords, and data. A TPM system also helps enhance network security, protects digital identities, and ensures platform integrity. <PIC>"", [""Manual25_40""]"
386,"The Thermal sensor connector (2-pin T_SENSOR) is a connector on the motherboard that allows you to connect an external thermal sensor cable. It is used to monitor the temperature of a specific component or area inside the chassis that you want to keep track of. By attaching a thermal sensor to this connector, the system can detect and report the temperature from that location, helping with thermal management and system monitoring."
387,"""For the multi-use pressure cooker, quick release (QR) works like this: press the quick release button down until it clicks and locks into the Vent position. <PIC> A jet of steam will eject through the top of the steam release valve — that's normal. Once pressure is fully released, the float valve drops into the lid. Avoid using QR with fatty, oily, thick, or high-starch foods, or foods that expand when cooked. For the multi-use air fryer lid, there is no quick release function — it does not use pressure. To pause or stop cooking, simply lift the air fryer lid off the cooker base and place it on the protective pad provided. Lifting the lid automatically pauses cooking."", [""Manual30_12""]"
388,"To set up the pressure cooking lid, first make sure the inner pot is clean and properly inserted into the cooker base. Inspect the lid carefully to ensure it is clean and in good working condition. Only use the authorized pressure cooking lid designed for this model — using any other lid may cause injury or damage. Before placing the lid, ensure the heating element is clean and dry. Add your ingredients and the required water-based liquid (at least enough for pressure to build). Once the lid is secured, select Pressure Cook or Steam from the Smart Programs, adjust time and pressure level as needed, then press Start. Do not open the lid until all internal pressure has been fully released — if the float valve is still up or the lid feels difficult to open, the appliance is still pressurized. Never force it open."
389,"""The float valve is located on the pressure cooking lid and works as a visual pressure indicator. To install it: drop the narrow end of the float valve into the float valve hole on the top of the lid. <PIC> Place one finger on the flat top of the float valve, then turn the lid over. Firmly attach the silicone cap to the bottom of the float valve. <PIC> Once installed, the float valve shows two states: pressurized means it has visibly popped up above the lid surface <PIC>, and depressurized means it has descended flush with the lid. Never operate the cooker without the float valve and silicone cap properly installed, and do not touch the float valve during use."", [""Manual30_36"", ""Manual30_37"", ""Manual30_16""]"
390,"""The anti-block shield is a component on the pressure cooking lid that prevents food particles from entering the steam release pipe, helping regulate pressure safely. It is essential for product safety and must always be installed before pressure cooking. To remove it, grip the lid like a steering wheel and use your thumbs to press firmly against the side of the anti-block shield (pressing toward the side of the lid and upward) until it pops off the prongs underneath. <PIC> To reinstall, place it over the prongs and press down until it snaps into position. <PIC> For maintenance, check the anti-block shield before each use for any clogging. It should be removed, cleaned, and reinstalled as part of regular care. Never operate the pressure cooker without the anti-block shield installed."", [""Manual30_34"", ""Manual30_35""]"
391,"""The steam release valve sits loosely on the steam release pipe on top of the pressure cooking lid. To install it, place the valve onto the steam release pipe and press down firmly — it should remain in place when the lid is turned over, even though it sits loosely. <PIC> Never cover or block the steam release valve. It must be installed before pressure cooking. The quick release button controls the steam release valve. To vent pressure, press the quick release button down until it clicks and locks into the Vent position — a jet of steam will eject from the top of the valve, which is normal. <PIC>"", [""Manual30_33"", ""Manual30_14""]"
392,
393,"""To install the float valve, drop the narrow end into the float valve hole on the top of the lid. <PIC> Place one finger on the flat top of the float valve, then turn the lid over. Firmly attach the silicone cap to the bottom of the float valve. <PIC> The float valve and silicone cap work together to seal in pressurized steam and must both be installed before use. Do not operate the cooker without them properly installed."", [""Manual30_36"", ""Manual30_37""]"
394,"""The condensation collector installation is the same for both pressure cooker and air fryer modes. Align the grooves on the condensation collector over the tabs on the back of the cooker base, then slide it into place. <PIC> It sits at the back of the cooker base and catches overflow from the condensation rim. Always install it before cooking, then empty and rinse it after each use."", [""Manual30_38""]"
395,"""To install the sealing ring for the pressure cooker function, place the sealing ring over the sealing ring rack on the pressure cooker lid and press it firmly into place, pressing down to prevent puckering. When installed correctly, the ring sits snug behind the rack and will not fall out when the lid is turned over. <PIC> The ring is easiest to install when wet and soapy. For the air fryer function, the air fryer lid uses a separate lid design — it does not use a sealing ring. Simply line up the lid fins with the base handles and press down to ensure the power and sensor connectors are fully connected. <PIC> Always use only authorized sealing rings, and replace them every 12-18 months or sooner if stretched or damaged."", [""Manual30_31"", ""Manual30_26""]"
396,"""Grip the edge of the silicone and pull the sealing ring out from behind the circular stainless-steel sealing ring rack. <PIC> The sealing ring is easiest to remove when it is wet and soapy. After removal, inspect the steel rack to make sure it is secured, centered, and at an even height all the way around the lid. Do not attempt to repair a deformed sealing ring rack."", [""Manual30_30""]"
397,"""The sealing ring is a silicone ring that fits behind the stainless-steel sealing ring rack on the pressure cooker lid. <PIC> It functions by creating an airtight seal during pressure cooking, preventing steam from escaping and allowing pressure to build inside the pot. Only authorized sealing rings should be used. Always check for cuts, deformation, and correct installation before cooking. Sealing rings stretch over time and should be replaced every 12-18 months, or sooner if stretching, deformation, or damage is noticed. To install, place the sealing ring over the rack and press firmly to prevent puckering. When properly installed, it sits snug behind the rack and will not fall out when the lid is turned over. <PIC>"", [""Manual30_16"", ""Manual30_31""]"
398,"""The steam release valve sits loosely on the steam release pipe on top of the pressure cooking lid. <PIC> Its job is to control whether pressure is held inside or released — it works together with the quick release button, which you press down to trigger venting. When activated, a jet of steam ejects from the top of the valve until pressure is fully released, at which point the float valve drops back into the lid. <PIC> The valve must always be installed before pressure cooking. Never cover or block it, as it is critical for safety. To install, simply place it on the steam release pipe and press down firmly — it sits loosely but stays in place when the lid is turned over."", [""Manual30_15"", ""Manual30_33""]"
399,"""The quick release button controls the steam release valve, which determines whether pressure is released or not from the pressure cooking lid. <PIC> It stops cooking quickly and prevents overcooking, making it ideal for quick-cooking vegetables and delicate seafood. To use it, press the quick release button down until it clicks and locks into the Vent position. <PIC> Note that the motion is more of a flick — don't turn it more than 45°, and let it spring back to its original position. When pressed, a jet of steam will eject through the top of the steam release valve — this is normal. Once pressure is fully released, the float valve drops into the lid."", [""Manual30_11"", ""multi-use_pressure_cooker_and_air_fryer_02""]"
400,"""Natural Release (NR or NPR) means cooking stops gradually. As the temperature inside the cooker drops, the cooker depressurizes on its own over time — no action needed from you. <PIC> Use NR when cooking high-starch foods like soups, stews, chilis, pasta, oatmeal, and congee, or foods that expand during cooking such as beans and grains."", [""Manual30_9""]"
401,"""The vacuum consists of the main robot body with a CLEAN button on top that illuminates during operation, a dust bin that can be removed and emptied, a replaceable filter, and a rechargeable battery pack. It features sensors to detect debris concentration and navigate around obstacles. The robot also works with a Home Base charging dock. Key external components include the CLEAN button, SPOT button, DOCK button, and a battery indicator light. <PIC>"", [""Manual32_0""]"
402,"""The dual mode virtual wall barrier offers two modes: Halo Mode and Virtual Wall Mode. In Halo Mode (switch in the down position), the device creates a circular protective zone approximately 24 inches from its center, preventing the vacuum from bumping into fragile items like a dog bowl or vase, or drifting into unwanted spots like corners or under a desk. <PIC> In Virtual Wall Mode (switch in the up position), the device projects an invisible cone-shaped barrier that blocks openings up to 10 feet wide, acting as a boundary wall to keep the vacuum within a specific area. <PIC> Together, these modes let you customize cleaning zones to match different areas and needs in your home."", [""Manual32_5"", ""Manual32_6""]"
403,"""Press the bin release button to remove the bin from the vacuum. <PIC> Once removed, open the bin door to empty the contents into a trash container. <PIC> If the full bin indicator lights up during a cleaning job, you can pause the job, empty the bin, and then resume. If the indicator is on but the bin doesn't appear full, the full bin sensors may need cleaning."", [""Manual32_7"", ""Manual32_8""]"
404,
405,"""Remove and empty the bin first. <PIC> Then wipe the sensors on the vacuum with a clean, dry cloth. <PIC> Finally, wipe the inner and outer sensor ports on the bin with a clean, dry cloth. <PIC>"", [""Manual32_8"", ""Manual32_9"", ""Manual32_10""]"
406,"""To clean the extractors on your vacuum, start by pinching the yellow extractor frame release tabs, lift up the extractor frame, and remove any obstructions. <PIC> Next, remove the extractors and take off the yellow extractor caps. Clear any hair or debris collected under the caps and around the metal axles, then reinstall the caps. <PIC> For the square and hexagonal plastic pegs on the other side of the extractors, remove any hair and debris from those as well. <PIC> Then clear the vacuum path. <PIC> Finally, reinstall the extractors by matching the color and shape of the extractor pegs with the corresponding icons on the cleaning head module. The brush extractor and roller extractor follow the same procedure — both are removed together as part of the extractor set and cleaned the same way."", [""Manual32_15"", ""Manual32_16"", ""Manual32_17"", ""Manual32_18""]"
407,"""To clean the sensors on a vacuum cleaner, use a cloth dampened with water only to clean the camera sensor. Do not use any other cleaning agents or liquids. <PIC> To clean the charging contacts, first disconnect the power supply, then wipe the contacts with a damp cloth."", [""Manual32_0""]"
408,"Place the Home Base in an open, uncluttered area with at least 1.5 feet on each side, at least 4 feet in front of it, and at least 4 feet away from stairs. Keep it at least 8 feet from any virtual wall barriers. Always keep it plugged in and positioned in an area with consistent Wi-Fi coverage so the vacuum can receive information via the app."
409,"""Pull firmly on the front caster wheel to remove it. <PIC> Remove any debris from inside the wheel cavity. Spin the wheel by hand — if rotation is restricted, remove the wheel from its housing and push firmly to remove the axle, then clear any debris or hair wrapped around it. Reinstall all parts when finished and make sure the wheel clicks back into place."", [""Manual32_11""]"
410,"""Use a coin or small screwdriver to remove the screw securing the side brush. <PIC> Remove the brush, clean the brush and the brush post, then reinstall the brush."", [""Manual32_13""]"
411,"""The dual-mode virtual wall barrier keeps the vacuum in areas you want cleaned and out of areas you don't. It has two modes: Virtual Wall Mode (switch up) creates an invisible cone-shaped barrier blocking openings up to 10 feet wide — the barrier widens with distance from the device. <PIC> Halo Mode (switch down) creates a circular protective zone approximately 24 inches from the device's center, preventing the vacuum from bumping into objects like a dog bowl or vase, or entering unwanted spots like corners. <PIC> Under normal use, batteries last 8–10 months. If storing the device long-term, switch it to the Off (middle) position."", [""Manual32_5"", ""Manual32_6""]"
412,
413,
414,"To power on the camera, turn the power switch to the ON position. The camera will activate and be ready to operate. Note that the camera turns off automatically after 1 minute of non-operation to save battery. To turn it back on, simply press the shutter button."
415,"""Brake lever: Squeeze the brake lever to stop the machine. To release the parking brake, simply squeeze the brake lever again. Make sure the brake lever end does not project out over the handlebar end to prevent damage if the machine is placed on its side. Always test the brake at slow speed when starting out to confirm it works properly. <PIC> Parking brake button: To apply the parking brake, squeeze the brake lever first, then push down the parking brake button while releasing the brake lever — this locks it in place. <PIC> Never run the machine with the parking brake applied, as it may overheat the brake disc and reduce braking ability. Always set the parking brake before starting the engine."", [""Manual34_130"", ""Manual34_40""]"
416,"""Before operating a snowmobile, perform the following pre-use safety checks. Read the Owner's Manual and familiarize yourself with all controls. <PIC> Check throttle, steering, and brake operation — ensure the throttle lever moves freely and returns to idle when released. Apply the parking brake before starting the engine, but never ride with it applied. Check the drive track for damage or misadjustment; do not operate if damage is found. <PIC> Make sure no one is standing behind the machine during inspection or startup, as a broken track or debris can cause injury. Avoid operating after consuming alcohol or drugs. Confirm the machine will only be used on snow or ice, not dirt, sand, rocks, or pavement."", [""snowmobile_01"", ""snowmobile_02""]"
417,
418,"""The V-Belt Holder is a storage compartment on the machine designed to hold a spare V-belt for emergency use. <PIC> To install a spare belt, loosen bolt ① to place the V-belt into the holder, then tighten the bolt securely. Make sure the fuel hose is not pinched during installation. <PIC> The V-belt must be secured firmly in the holder at all times, as a loose belt could contact the hot muffler and get damaged."", [""Manual34_51"", ""Manual34_52""]"
419,"""First, make sure the engine idle speed is adjusted before proceeding. Loosen the adjuster lock nut. <PIC> Turn the adjuster in or out until the proper throttle lever free play is achieved. Then tighten the locknut to secure the adjustment. Note that the locknut is marked ② and the adjuster is marked ③."", [""Manual34_148""]"
420,"""To steer a snowmobile, use 'body English' as the key technique. As you approach a curve, slow down first, then turn the handlebars in the desired direction. At the same time, shift your weight onto the running board on the inside of the turn and lean your upper body into the turn. <PIC> Practice this at slow speeds in a large flat area free of obstacles before attempting tighter or faster turns. Lean more as the turn gets sharper or at higher speeds. If the snowmobile begins to tip while turning, lean further into the turn to regain balance, and if needed, gradually ease off the throttle or steer toward the outside of the turn. On ice or hard-packed snow, steering traction is reduced, so avoid rapid turning and drive slowly and cautiously."", [""Manual34_127""]"
